Date,Open,High,Low,Close,AClose,Volume
"Oct 31, 2023","4,171.33","4,195.55","4,153.12","4,193.80","4,193.80","4,249,470,000"
"Oct 30, 2023","4,139.39","4,177.47","4,132.94","4,166.82","4,166.82","3,911,140,000"
"Oct 27, 2023","4,152.93","4,156.70","4,103.78","4,117.37","4,117.37","4,019,500,000"
"Oct 26, 2023","4,175.99","4,183.60","4,127.90","4,137.23","4,137.23","4,277,640,000"
"Oct 25, 2023","4,232.42","4,232.42","4,181.42","4,186.77","4,186.77","3,869,370,000"
"Oct 24, 2023","4,235.79","4,259.38","4,219.43","4,247.68","4,247.68","3,821,820,000"
"Oct 23, 2023","4,210.40","4,255.84","4,189.22","4,217.04","4,217.04","3,776,100,000"
"Oct 20, 2023","4,273.85","4,276.56","4,223.03","4,224.16","4,224.16","4,004,030,000"
"Oct 19, 2023","4,321.36","4,339.54","4,269.69","4,278.00","4,278.00","3,969,730,000"
"Oct 18, 2023","4,357.35","4,364.20","4,303.84","4,314.60","4,314.60","3,686,030,000"
"Oct 17, 2023","4,345.23","4,393.57","4,337.54","4,373.20","4,373.20","3,794,850,000"
"Oct 16, 2023","4,342.37","4,383.33","4,342.37","4,373.63","4,373.63","3,409,960,000"
"Oct 13, 2023","4,360.49","4,377.10","4,311.97","4,327.78","4,327.78","3,566,560,000"
"Oct 12, 2023","4,380.94","4,385.85","4,325.43","4,349.61","4,349.61","3,713,140,000"
"Oct 11, 2023","4,366.59","4,378.64","4,345.34","4,376.95","4,376.95","3,601,660,000"
"Oct 10, 2023","4,339.75","4,385.46","4,339.64","4,358.24","4,358.24","3,520,240,000"
"Oct 09, 2023","4,289.02","4,341.73","4,283.79","4,335.66","4,335.66","3,174,630,000"
"Oct 06, 2023","4,234.79","4,324.10","4,219.55","4,308.50","4,308.50","3,902,030,000"
"Oct 05, 2023","4,259.31","4,267.13","4,225.91","4,258.19","4,258.19","3,581,470,000"
"Oct 04, 2023","4,233.83","4,268.50","4,220.48","4,263.75","4,263.75","3,777,600,000"
"Oct 03, 2023","4,269.75","4,281.15","4,216.45","4,229.45","4,229.45","3,953,830,000"
"Oct 02, 2023","4,284.52","4,300.58","4,260.21","4,288.39","4,288.39","3,938,660,000"
"Sep 29, 2023","4,328.18","4,333.15","4,274.86","4,288.05","4,288.05","3,865,960,000"
"Sep 28, 2023","4,269.65","4,317.27","4,264.38","4,299.70","4,299.70","3,846,230,000"
"Sep 27, 2023","4,282.63","4,292.07","4,238.63","4,274.51","4,274.51","3,875,880,000"
"Sep 26, 2023","4,312.88","4,313.01","4,265.98","4,273.53","4,273.53","3,472,340,000"
"Sep 25, 2023","4,310.62","4,338.51","4,302.70","4,337.44","4,337.44","3,195,650,000"
"Sep 22, 2023","4,341.74","4,357.40","4,316.49","4,320.06","4,320.06","3,349,570,000"
"Sep 21, 2023","4,374.36","4,375.70","4,329.17","4,330.00","4,330.00","3,662,340,000"
"Sep 20, 2023","4,452.81","4,461.03","4,401.38","4,402.20","4,402.20","3,308,450,000"
"Sep 19, 2023","4,445.41","4,449.85","4,416.61","4,443.95","4,443.95","3,614,880,000"
"Sep 18, 2023","4,445.13","4,466.36","4,442.11","4,453.53","4,453.53","3,161,230,000"
"Sep 15, 2023","4,497.98","4,497.98","4,447.21","4,450.32","4,450.32","6,932,230,000"
"Sep 14, 2023","4,487.78","4,511.99","4,478.69","4,505.10","4,505.10","3,648,720,000"
"Sep 13, 2023","4,462.65","4,479.39","4,453.52","4,467.44","4,467.44","3,529,430,000"
"Sep 12, 2023","4,473.27","4,487.11","4,456.83","4,461.90","4,461.90","3,435,740,000"
"Sep 11, 2023","4,480.98","4,490.77","4,467.89","4,487.46","4,487.46","3,369,920,000"
"Sep 08, 2023","4,451.30","4,473.53","4,448.38","4,457.49","4,457.49","3,259,290,000"
"Sep 07, 2023","4,434.55","4,457.81","4,430.46","4,451.14","4,451.14","3,763,760,000"
"Sep 06, 2023","4,490.35","4,490.35","4,442.38","4,465.48","4,465.48","3,418,850,000"
"Sep 05, 2023","4,510.06","4,514.29","4,496.01","4,496.83","4,496.83","3,526,250,000"
"Sep 01, 2023","4,530.60","4,541.25","4,501.35","4,515.77","4,515.77","3,246,260,000"
"Aug 31, 2023","4,517.01","4,532.26","4,507.39","4,507.66","4,507.66","3,946,360,000"
"Aug 30, 2023","4,500.34","4,521.65","4,493.59","4,514.87","4,514.87","3,064,110,000"
"Aug 29, 2023","4,432.75","4,500.14","4,431.68","4,497.63","4,497.63","3,354,820,000"
"Aug 28, 2023","4,426.03","4,439.56","4,414.98","4,433.31","4,433.31","2,957,230,000"
"Aug 25, 2023","4,389.38","4,418.46","4,356.29","4,405.71","4,405.71","3,296,180,000"
"Aug 24, 2023","4,455.16","4,458.30","4,375.55","4,376.31","4,376.31","3,723,470,000"
"Aug 23, 2023","4,396.44","4,443.18","4,396.44","4,436.01","4,436.01","3,837,270,000"
"Aug 22, 2023","4,415.33","4,418.59","4,382.77","4,387.55","4,387.55","3,522,760,000"
"Aug 21, 2023","4,380.28","4,407.55","4,360.30","4,399.77","4,399.77","3,726,850,000"
"Aug 18, 2023","4,344.88","4,381.82","4,335.31","4,369.71","4,369.71","3,940,400,000"
"Aug 17, 2023","4,416.32","4,421.17","4,364.83","4,370.36","4,370.36","3,943,700,000"
"Aug 16, 2023","4,433.79","4,449.95","4,403.55","4,404.33","4,404.33","3,753,910,000"
"Aug 15, 2023","4,478.87","4,478.87","4,432.19","4,437.86","4,437.86","3,832,250,000"
"Aug 14, 2023","4,458.13","4,490.33","4,453.44","4,489.72","4,489.72","3,896,410,000"
"Aug 11, 2023","4,450.69","4,476.23","4,443.98","4,464.05","4,464.05","3,753,290,000"
"Aug 10, 2023","4,487.16","4,527.37","4,457.92","4,468.83","4,468.83","4,504,370,000"
"Aug 09, 2023","4,501.57","4,502.44","4,461.33","4,467.71","4,467.71","3,803,100,000"
"Aug 08, 2023","4,498.03","4,503.31","4,464.39","4,499.38","4,499.38","3,884,910,000"
"Aug 07, 2023","4,491.58","4,519.84","4,491.15","4,518.44","4,518.44","3,493,920,000"
"Aug 04, 2023","4,513.96","4,540.34","4,474.55","4,478.03","4,478.03","4,143,310,000"
"Aug 03, 2023","4,494.27","4,519.49","4,485.54","4,501.89","4,501.89","4,149,120,000"
"Aug 02, 2023","4,550.93","4,550.93","4,505.75","4,513.39","4,513.39","4,270,710,000"
"Aug 01, 2023","4,578.83","4,584.62","4,567.53","4,576.73","4,576.73","4,042,370,000"
"Jul 31, 2023","4,584.82","4,594.22","4,573.14","4,588.96","4,588.96","4,503,600,000"
"Jul 28, 2023","4,565.75","4,590.16","4,564.01","4,582.23","4,582.23","3,981,010,000"
"Jul 27, 2023","4,598.26","4,607.07","4,528.56","4,537.41","4,537.41","4,553,210,000"
"Jul 26, 2023","4,558.96","4,582.47","4,547.58","4,566.75","4,566.75","3,990,290,000"
"Jul 25, 2023","4,555.19","4,580.62","4,552.42","4,567.46","4,567.46","3,812,470,000"
"Jul 24, 2023","4,543.39","4,563.41","4,541.29","4,554.64","4,554.64","3,856,250,000"
"Jul 21, 2023","4,550.16","4,555.00","4,535.79","4,536.34","4,536.34","3,570,190,000"
"Jul 20, 2023","4,554.38","4,564.74","4,527.56","4,534.87","4,534.87","3,761,770,000"
"Jul 19, 2023","4,563.87","4,578.43","4,557.48","4,565.72","4,565.72","4,115,670,000"
"Jul 18, 2023","4,521.78","4,562.30","4,514.59","4,554.98","4,554.98","4,090,010,000"
"Jul 17, 2023","4,508.86","4,532.85","4,504.90","4,522.79","4,522.79","3,538,240,000"
"Jul 14, 2023","4,514.61","4,527.76","4,499.56","4,505.42","4,505.42","3,647,450,000"
"Jul 13, 2023","4,491.50","4,517.38","4,489.36","4,510.04","4,510.04","3,839,530,000"
"Jul 12, 2023","4,467.69","4,488.34","4,463.23","4,472.16","4,472.16","3,920,290,000"
"Jul 11, 2023","4,415.55","4,443.64","4,408.46","4,439.26","4,439.26","3,624,220,000"
"Jul 10, 2023","4,394.23","4,412.60","4,389.92","4,409.53","4,409.53","3,429,600,000"
"Jul 07, 2023","4,404.54","4,440.39","4,397.40","4,398.95","4,398.95","3,630,480,000"
"Jul 06, 2023","4,422.62","4,422.62","4,385.05","4,411.59","4,411.59","3,682,020,000"
"Jul 05, 2023","4,442.04","4,454.06","4,436.61","4,446.82","4,446.82","3,482,620,000"
"Jul 03, 2023","4,450.48","4,456.46","4,442.29","4,455.59","4,455.59","2,034,280,000"
"Jun 30, 2023","4,422.44","4,458.48","4,422.44","4,450.38","4,450.38","3,923,450,000"
"Jun 29, 2023","4,374.94","4,398.39","4,371.97","4,396.44","4,396.44","3,696,660,000"
"Jun 28, 2023","4,367.48","4,390.35","4,360.22","4,376.86","4,376.86","3,739,330,000"
"Jun 27, 2023","4,337.36","4,384.42","4,335.00","4,378.41","4,378.41","3,573,500,000"
"Jun 26, 2023","4,344.84","4,362.06","4,328.08","4,328.82","4,328.82","3,415,030,000"
"Jun 23, 2023","4,354.17","4,366.55","4,341.34","4,348.33","4,348.33","6,053,620,000"
"Jun 22, 2023","4,355.40","4,382.25","4,351.82","4,381.89","4,381.89","3,511,000,000"
"Jun 21, 2023","4,380.01","4,386.22","4,360.14","4,365.69","4,365.69","3,709,330,000"
"Jun 20, 2023","4,396.11","4,400.15","4,367.19","4,388.71","4,388.71","4,055,790,000"
"Jun 16, 2023","4,440.95","4,448.47","4,407.44","4,409.59","4,409.59","6,848,600,000"
"Jun 15, 2023","4,365.33","4,439.20","4,362.60","4,425.84","4,425.84","4,176,690,000"
"Jun 14, 2023","4,366.29","4,391.82","4,337.85","4,372.59","4,372.59","4,252,110,000"
"Jun 13, 2023","4,352.61","4,375.37","4,349.31","4,369.01","4,369.01","4,275,400,000"
"Jun 12, 2023","4,308.32","4,340.13","4,304.37","4,338.93","4,338.93","3,945,670,000"
"Jun 09, 2023","4,304.88","4,322.62","4,291.70","4,298.86","4,298.86","3,786,510,000"
"Jun 08, 2023","4,268.69","4,298.01","4,261.07","4,293.93","4,293.93","3,826,740,000"
"Jun 07, 2023","4,285.47","4,299.19","4,263.96","4,267.52","4,267.52","4,537,800,000"
"Jun 06, 2023","4,271.34","4,288.33","4,263.09","4,283.85","4,283.85","3,996,560,000"
"Jun 05, 2023","4,282.99","4,299.28","4,266.82","4,273.79","4,273.79","3,813,290,000"
"Jun 02, 2023","4,241.01","4,290.67","4,241.01","4,282.37","4,282.37","4,454,200,000"
"Jun 01, 2023","4,183.03","4,232.43","4,171.64","4,221.02","4,221.02","4,391,860,000"
"May 31, 2023","4,190.74","4,195.44","4,166.15","4,179.83","4,179.83","5,980,670,000"
"May 30, 2023","4,226.71","4,231.10","4,192.18","4,205.52","4,205.52","4,228,510,000"
"May 26, 2023","4,156.16","4,212.87","4,156.16","4,205.45","4,205.45","3,715,460,000"
"May 25, 2023","4,155.71","4,165.74","4,129.73","4,151.28","4,151.28","4,147,760,000"
"May 24, 2023","4,132.96","4,132.96","4,103.98","4,115.24","4,115.24","3,739,160,000"
"May 23, 2023","4,176.80","4,185.68","4,142.54","4,145.58","4,145.58","4,155,320,000"
"May 22, 2023","4,190.78","4,209.22","4,179.68","4,192.63","4,192.63","3,728,520,000"
"May 19, 2023","4,204.15","4,212.91","4,180.20","4,191.98","4,191.98","4,041,900,000"
"May 18, 2023","4,157.68","4,202.20","4,153.50","4,198.05","4,198.05","3,980,500,000"
"May 17, 2023","4,122.85","4,164.67","4,113.62","4,158.77","4,158.77","4,039,080,000"
"May 16, 2023","4,127.95","4,135.54","4,109.86","4,109.90","4,109.90","3,654,200,000"
"May 15, 2023","4,126.65","4,141.25","4,110.27","4,136.28","4,136.28","3,562,170,000"
"May 12, 2023","4,138.54","4,143.74","4,099.12","4,124.08","4,124.08","3,533,740,000"
"May 11, 2023","4,132.24","4,132.80","4,109.29","4,130.62","4,130.62","3,752,900,000"
"May 10, 2023","4,143.74","4,154.28","4,098.92","4,137.64","4,137.64","4,057,160,000"
"May 09, 2023","4,124.25","4,130.35","4,116.65","4,119.17","4,119.17","3,810,140,000"
"May 08, 2023","4,136.98","4,142.30","4,123.81","4,138.12","4,138.12","3,641,640,000"
"May 05, 2023","4,084.73","4,147.02","4,084.73","4,136.25","4,136.25","4,186,270,000"
"May 04, 2023","4,082.55","4,082.61","4,048.28","4,061.22","4,061.22","4,920,090,000"
"May 03, 2023","4,122.25","4,148.30","4,088.86","4,090.75","4,090.75","4,246,510,000"
"May 02, 2023","4,164.10","4,164.10","4,089.72","4,119.58","4,119.58","4,486,130,000"
"May 01, 2023","4,166.79","4,186.92","4,164.12","4,167.87","4,167.87","3,321,370,000"
"Apr 28, 2023","4,129.63","4,170.06","4,127.18","4,169.48","4,169.48","4,087,800,000"
"Apr 27, 2023","4,075.29","4,138.24","4,075.29","4,135.35","4,135.35","3,750,550,000"
"Apr 26, 2023","4,087.78","4,089.67","4,049.35","4,055.99","4,055.99","3,837,030,000"
"Apr 25, 2023","4,126.43","4,126.43","4,071.38","4,071.63","4,071.63","3,978,640,000"
"Apr 24, 2023","4,132.07","4,142.41","4,117.77","4,137.04","4,137.04","3,290,940,000"
"Apr 21, 2023","4,132.14","4,138.02","4,113.86","4,133.52","4,133.52","3,611,750,000"
"Apr 20, 2023","4,130.48","4,148.57","4,114.57","4,129.79","4,129.79","3,772,080,000"
"Apr 19, 2023","4,139.33","4,162.57","4,134.49","4,154.52","4,154.52","3,572,560,000"
"Apr 18, 2023","4,164.26","4,169.48","4,140.36","4,154.87","4,154.87","3,536,640,000"
"Apr 17, 2023","4,137.17","4,151.72","4,123.18","4,151.32","4,151.32","3,611,180,000"
"Apr 14, 2023","4,140.11","4,163.19","4,113.20","4,137.64","4,137.64","3,575,690,000"
"Apr 13, 2023","4,100.04","4,150.26","4,099.40","4,146.22","4,146.22","3,596,590,000"
"Apr 12, 2023","4,121.72","4,134.37","4,086.94","4,091.95","4,091.95","3,633,120,000"
"Apr 11, 2023","4,110.29","4,124.26","4,102.61","4,108.94","4,108.94","3,665,830,000"
"Apr 10, 2023","4,085.20","4,109.50","4,072.55","4,109.11","4,109.11","3,423,650,000"
"Apr 06, 2023","4,081.15","4,107.32","4,069.84","4,105.02","4,105.02","3,486,690,000"
"Apr 05, 2023","4,094.50","4,099.69","4,072.56","4,090.38","4,090.38","3,968,020,000"
"Apr 04, 2023","4,128.03","4,133.13","4,086.87","4,100.60","4,100.60","4,227,800,000"
"Apr 03, 2023","4,102.20","4,127.66","4,098.79","4,124.51","4,124.51","4,234,700,000"
"Mar 31, 2023","4,056.18","4,110.75","4,056.18","4,109.31","4,109.31","4,525,120,000"
"Mar 30, 2023","4,046.74","4,057.85","4,032.10","4,050.83","4,050.83","3,930,860,000"
"Mar 29, 2023","3,999.53","4,030.59","3,999.53","4,027.81","4,027.81","4,145,250,000"
"Mar 28, 2023","3,974.13","3,979.20","3,951.53","3,971.27","3,971.27","4,014,600,000"
"Mar 27, 2023","3,982.93","4,003.83","3,970.49","3,977.53","3,977.53","4,233,540,000"
"Mar 24, 2023","3,939.21","3,972.74","3,909.16","3,970.99","3,970.99","4,583,970,000"
"Mar 23, 2023","3,959.21","4,007.66","3,919.05","3,948.72","3,948.72","4,991,600,000"
"Mar 22, 2023","4,002.04","4,039.49","3,936.17","3,936.97","3,936.97","4,533,010,000"
"Mar 21, 2023","3,975.89","4,009.08","3,971.19","4,002.87","4,002.87","4,920,240,000"
"Mar 20, 2023","3,917.47","3,956.62","3,916.89","3,951.57","3,951.57","5,347,140,000"
"Mar 17, 2023","3,958.69","3,958.91","3,901.27","3,916.64","3,916.64","9,354,280,000"
"Mar 16, 2023","3,878.93","3,964.46","3,864.11","3,960.28","3,960.28","5,695,790,000"
"Mar 15, 2023","3,876.74","3,894.26","3,838.24","3,891.93","3,891.93","6,594,010,000"
"Mar 14, 2023","3,894.01","3,937.29","3,873.63","3,919.29","3,919.29","5,665,870,000"
"Mar 13, 2023","3,835.12","3,905.05","3,808.86","3,855.76","3,855.76","6,558,020,000"
"Mar 10, 2023","3,912.77","3,934.05","3,846.32","3,861.59","3,861.59","5,518,190,000"
"Mar 09, 2023","3,998.66","4,017.81","3,908.70","3,918.32","3,918.32","4,445,260,000"
"Mar 08, 2023","3,987.55","4,000.41","3,969.76","3,992.01","3,992.01","3,535,570,000"
"Mar 07, 2023","4,048.26","4,050.00","3,980.31","3,986.37","3,986.37","3,922,500,000"
"Mar 06, 2023","4,055.15","4,078.49","4,044.61","4,048.42","4,048.42","4,000,870,000"
"Mar 03, 2023","3,998.02","4,048.29","3,995.17","4,045.64","4,045.64","4,084,730,000"
"Mar 02, 2023","3,938.68","3,990.84","3,928.16","3,981.35","3,981.35","4,244,900,000"
"Mar 01, 2023","3,963.34","3,971.73","3,939.05","3,951.39","3,951.39","4,249,480,000"
"Feb 28, 2023","3,977.19","3,997.50","3,968.98","3,970.15","3,970.15","5,043,400,000"
"Feb 27, 2023","3,992.36","4,018.05","3,973.55","3,982.24","3,982.24","3,836,950,000"
"Feb 24, 2023","3,973.24","3,978.25","3,943.08","3,970.04","3,970.04","3,877,700,000"
"Feb 23, 2023","4,018.60","4,028.30","3,969.19","4,012.32","4,012.32","3,952,940,000"
"Feb 22, 2023","4,001.83","4,017.37","3,976.90","3,991.05","3,991.05","4,079,320,000"
"Feb 21, 2023","4,052.35","4,052.35","3,995.19","3,997.34","3,997.34","4,121,590,000"
"Feb 17, 2023","4,077.39","4,081.51","4,047.95","4,079.09","4,079.09","4,045,480,000"
"Feb 16, 2023","4,114.75","4,136.54","4,089.49","4,090.41","4,090.41","4,143,660,000"
"Feb 15, 2023","4,119.50","4,148.11","4,103.98","4,147.60","4,147.60","4,075,980,000"
"Feb 14, 2023","4,126.70","4,159.77","4,095.01","4,136.13","4,136.13","3,929,200,000"
"Feb 13, 2023","4,096.62","4,138.90","4,092.67","4,137.29","4,137.29","3,448,620,000"
"Feb 10, 2023","4,068.92","4,094.36","4,060.79","4,090.46","4,090.46","3,891,520,000"
"Feb 09, 2023","4,144.25","4,156.23","4,069.67","4,081.50","4,081.50","4,270,200,000"
"Feb 08, 2023","4,153.47","4,156.85","4,111.67","4,117.86","4,117.86","4,029,820,000"
"Feb 07, 2023","4,105.35","4,176.54","4,088.39","4,164.00","4,164.00","4,355,860,000"
"Feb 06, 2023","4,119.57","4,124.63","4,093.38","4,111.08","4,111.08","4,114,240,000"
"Feb 03, 2023","4,136.69","4,182.36","4,123.36","4,136.48","4,136.48","4,694,510,000"
"Feb 02, 2023","4,158.68","4,195.44","4,141.88","4,179.76","4,179.76","5,624,360,000"
"Feb 01, 2023","4,070.07","4,148.95","4,037.20","4,119.21","4,119.21","4,856,930,000"
"Jan 31, 2023","4,020.85","4,077.16","4,020.44","4,076.60","4,076.60","4,679,320,000"
"Jan 30, 2023","4,049.27","4,063.85","4,015.55","4,017.77","4,017.77","3,802,000,000"
"Jan 27, 2023","4,053.72","4,094.21","4,048.70","4,070.56","4,070.56","3,907,760,000"
"Jan 26, 2023","4,036.08","4,061.57","4,013.29","4,060.43","4,060.43","3,809,590,000"
"Jan 25, 2023","3,982.71","4,019.55","3,949.06","4,016.22","4,016.22","3,724,020,000"
"Jan 24, 2023","4,001.74","4,023.92","3,989.79","4,016.95","4,016.95","3,320,430,000"
"Jan 23, 2023","3,978.14","4,039.31","3,971.64","4,019.81","4,019.81","3,945,210,000"
"Jan 20, 2023","3,909.04","3,972.96","3,897.86","3,972.61","3,972.61","4,013,360,000"
"Jan 19, 2023","3,911.84","3,922.94","3,885.54","3,898.85","3,898.85","3,991,500,000"
"Jan 18, 2023","4,002.25","4,014.16","3,926.59","3,928.86","3,928.86","4,298,710,000"
"Jan 17, 2023","3,999.28","4,015.39","3,984.57","3,990.97","3,990.97","4,235,560,000"
"Jan 13, 2023","3,960.60","4,003.95","3,947.67","3,999.09","3,999.09","3,939,700,000"
"Jan 12, 2023","3,977.57","3,997.76","3,937.56","3,983.17","3,983.17","4,440,260,000"
"Jan 11, 2023","3,932.35","3,970.07","3,928.54","3,969.61","3,969.61","4,303,360,000"
"Jan 10, 2023","3,888.57","3,919.83","3,877.29","3,919.25","3,919.25","3,851,030,000"
"Jan 09, 2023","3,910.82","3,950.57","3,890.42","3,892.09","3,892.09","4,311,770,000"
"Jan 06, 2023","3,823.37","3,906.19","3,809.56","3,895.08","3,895.08","3,923,560,000"
"Jan 05, 2023","3,839.74","3,839.74","3,802.42","3,808.10","3,808.10","3,893,450,000"
"Jan 04, 2023","3,840.36","3,873.16","3,815.77","3,852.97","3,852.97","4,414,080,000"
"Jan 03, 2023","3,853.29","3,878.46","3,794.33","3,824.14","3,824.14","3,959,140,000"
